arrivaltime,ticker,latency
2.15351E+13,IC2207,2566
2.15351E+13,IF2207,832
2.15351E+13,IH2207,2233
2.15351E+13,IC2208,2314
2.15351E+13,IF2208,2410
2.15351E+13,IH2208,2434
2.15356E+13,IC2209,4803
2.15356E+13,IF2209,2182
2.15356E+13,IC2212,2763
2.15356E+13,IF2212,1781
2.15356E+13,IC2207,7943
2.15356E+13,IF2207,2953
2.15356E+13,IF2208,2222
2.15356E+13,IH2207,1777
2.15356E+13,IH2208,892
2.15361E+13,IC2209,27336
2.15361E+13,IF2209,11723
2.15361E+13,IH2209,8668
2.15361E+13,IF2212,7724
2.15361E+13,IH2212,5006
2.15361E+13,IC2207,2333
2.15361E+13,IC2208,7289
2.15361E+13,IF2208,1361
2.15361E+13,IF2207,7884
2.15361E+13,IH2207,3360
2.15361E+13,IH2208,10370
2.15366E+13,IC2209,2851
2.15366E+13,IF2209,2397
2.15366E+13,IH2209,7022
2.15366E+13,IF2212,4829
2.15366E+13,IH2212,2285
2.15366E+13,IF2207,5886
2.15366E+13,IH2207,1249
2.15366E+13,IC2208,2846
2.15366E+13,IF2208,4850
2.15366E+13,IH2208,5615
2.15371E+13,IF2209,5178
2.15371E+13,IH2209,1100
2.15371E+13,IF2212,1191
2.15371E+13,IH2212,1317
2.15371E+13,IC2207,1756
2.15371E+13,IC2208,1622
2.15371E+13,IF2207,1425
2.15371E+13,IF2208,1692
2.15371E+13,IH2207,972
2.15371E+13,IH2208,1197
2.15377E+13,IH2209,9174
2.15377E+13,IF2212,4877
2.15377E+13,IH2212,2316
2.15377E+13,IC2207,2265
2.15377E+13,IC2208,790
2.15377E+13,IF2207,1854
2.15377E+13,IH2207,6421
2.15377E+13,IH2208,4328
2.15381E+13,IC2209,8327
2.15381E+13,IF2209,2032
2.15381E+13,IH2209,2778
2.15381E+13,IC2212,2971
2.15381E+13,IF2212,1305
2.15381E+13,IH2212,8436
2.15381E+13,IC2207,2819
2.15381E+13,IF2207,2197
2.15381E+13,IF2208,915
2.15381E+13,IH2207,2356
2.15381E+13,IH2208,670
2.15386E+13,IC2209,6279
2.15386E+13,IF2209,1852
2.15386E+13,IH2209,1222
2.15386E+13,IC2212,667
2.15386E+13,IF2212,442
2.15386E+13,IH2212,1656
2.15386E+13,IC2207,1241
2.15386E+13,IF2207,845
2.15386E+13,IF2208,619
2.15386E+13,IH2207,1816
2.15391E+13,IF2209,5870
2.15391E+13,IH2209,1662
2.15391E+13,IC2212,2175
2.15391E+13,IF2212,9021
2.15391E+13,IC2207,5805
2.15391E+13,IC2208,1472
2.15391E+13,IF2207,1626
2.15391E+13,IF2208,1764
2.15391E+13,IH2207,764
2.15396E+13,IC2209,2850
2.15396E+13,IF2209,1002
2.15396E+13,IH2209,4824
2.15396E+13,IC2212,5328
2.15396E+13,IF2212,2021
2.15396E+13,IC2207,1955
2.15396E+13,IC2208,842
2.15396E+13,IF2207,3425
2.15396E+13,IF2208,907
2.15396E+13,IH2207,480
2.15396E+13,IH2208,764
2.15401E+13,IC2209,5777
2.15401E+13,IF2209,1283
2.15401E+13,IH2209,4973
2.15401E+13,IC2212,2023
2.15401E+13,IF2212,1292
2.15401E+13,IH2212,614
2.15401E+13,IC2207,2225
2.15401E+13,IF2207,1723
2.15401E+13,IF2208,5135
2.15401E+13,IH2207,3809
2.15401E+13,IH2208,4261
2.15406E+13,IC2209,7445
2.15406E+13,IF2209,3000
2.15406E+13,IH2209,3819
2.15406E+13,IC2212,2540
2.15406E+13,IF2212,2482
2.15406E+13,IH2212,1384
2.15406E+13,IC2207,1251
2.15406E+13,IF2207,1156
2.15406E+13,IH2207,5102
2.15406E+13,IC2208,5961
2.15406E+13,IF2208,1509
2.15406E+13,IH2208,2010
2.15411E+13,IC2209,5682
2.15411E+13,IF2209,2010
2.15411E+13,IH2209,1438
2.15411E+13,IC2212,897
2.15411E+13,IF2212,550
2.15411E+13,IH2212,2090
2.15411E+13,IC2207,693
2.15411E+13,IF2207,2035
2.15411E+13,IC2208,488
2.15411E+13,IF2208,656
2.15411E+13,IH2207,2093
2.15411E+13,IH2208,917
2.15416E+13,IC2209,4951
2.15416E+13,IF2209,1313
2.15416E+13,IH2209,1019
2.15416E+13,IF2212,1706
2.15416E+13,IH2212,1985
2.15416E+13,IC2208,2100
2.15416E+13,IF2207,5968
2.15416E+13,IH2208,4382
2.15422E+13,IC2209,4956
2.15422E+13,IF2209,1024
2.15422E+13,IF2212,7860
2.15422E+13,IH2212,5944
2.15422E+13,IC2207,3170
2.15422E+13,IF2207,1151
2.15422E+13,IF2208,1454
2.15426E+13,IC2209,2324
2.15426E+13,IF2209,1786
2.15426E+13,IC2212,877
2.15426E+13,IF2212,1595
2.15426E+13,IC2207,6719
2.15426E+13,IF2207,3997
2.15426E+13,IF2208,1330
2.15426E+13,IH2207,773
2.15432E+13,IF2212,5132
2.15432E+13,IC2207,1360
2.15432E+13,IC2208,1428
2.15432E+13,IF2207,805
2.15432E+13,IF2208,1065
2.15432E+13,IH2207,695
2.15436E+13,IC2209,2170
2.15436E+13,IF2209,1206
2.15436E+13,IC2212,4771
2.15436E+13,IF2212,1402
2.15436E+13,IC2207,2774
2.15436E+13,IC2208,1834
2.15436E+13,IF2207,1764
2.15436E+13,IF2208,3380
2.15436E+13,IH2207,3055
2.15441E+13,IC2209,12900
2.15441E+13,IF2209,7021
2.15441E+13,IH2209,501
2.15441E+13,IC2212,4726
2.15441E+13,IF2212,1672
2.15441E+13,IH2212,728
2.15441E+13,IC2207,1822
2.15441E+13,IF2207,856
2.15441E+13,IH2207,1072
2.15441E+13,IC2208,772
2.15441E+13,IF2208,474
2.15441E+13,IH2208,1791
2.15447E+13,IC2209,3416
2.15447E+13,IF2209,1588
2.15447E+13,IH2209,662
2.15447E+13,IC2212,1779
2.15447E+13,IF2212,1443
2.15447E+13,IH2212,742
2.15447E+13,IC2207,1716
2.15447E+13,IC2208,9473
2.15447E+13,IF2207,2627
2.15447E+13,IF2208,2168
2.15447E+13,IH2207,5612
2.15447E+13,IH2208,3640
2.15451E+13,IC2209,4179
2.15451E+13,IF2209,1669
2.15451E+13,IH2209,1246
2.15451E+13,IC2212,714
2.15451E+13,IF2212,7943
2.15451E+13,IH2212,4819
2.15451E+13,IC2207,1921
2.15451E+13,IF2207,1376
2.15451E+13,IH2207,965
2.15452E+13,IC2208,1141
2.15452E+13,IF2208,1566
2.15456E+13,IF2209,2662
2.15456E+13,IH2209,4542
2.15456E+13,IC2212,1323
2.15456E+13,IF2212,1309
2.15456E+13,IH2212,1156
2.15456E+13,IC2207,4556
2.15456E+13,IF2207,3273
2.15456E+13,IF2208,2258
2.15456E+13,IH2207,670
2.15462E+13,IC2209,5911
2.15462E+13,IF2209,1756
2.15462E+13,IC2212,1097
2.15462E+13,IF2212,700
2.15462E+13,IC2207,1310
2.15462E+13,IC2208,1512
2.15462E+13,IF2207,958
2.15462E+13,IF2208,1392
2.15466E+13,IC2209,3230
2.15466E+13,IF2209,1587
2.15466E+13,IC2212,1992
2.15466E+13,IF2212,392
2.15466E+13,IH2212,1043
2.15466E+13,IC2207,812
2.15466E+13,IF2207,1260
2.15466E+13,IF2208,6910
2.15466E+13,IH2207,6109
2.15471E+13,IC2209,4504
2.15471E+13,IF2209,7020
2.15471E+13,IF2212,787
2.15471E+13,IH2212,4775
2.15471E+13,IC2207,954
2.15471E+13,IC2208,1089
2.15471E+13,IF2207,1939
2.15471E+13,IF2208,622
2.15471E+13,IH2207,1400
2.15476E+13,IC2209,15102
2.15476E+13,IF2209,7050
2.15476E+13,IH2209,2491
2.15476E+13,IF2212,2448
2.15476E+13,IC2212,16051
2.15476E+13,IH2212,5061
2.15476E+13,IC2207,1612
2.15476E+13,IC2208,609
2.15476E+13,IF2207,957
2.15476E+13,IF2208,1035
2.15476E+13,IH2207,563
2.15476E+13,IH2208,3966
2.15481E+13,IC2209,4670
2.15481E+13,IF2209,1061
2.15481E+13,IH2209,498
2.15481E+13,IC2212,925
2.15481E+13,IF2212,7348
2.15481E+13,IH2212,3959
2.15481E+13,IC2207,1250
2.15481E+13,IC2208,1391
2.15481E+13,IF2207,2224
2.15481E+13,IF2208,1194
2.15481E+13,IH2207,4240
2.15486E+13,IC2209,1254
2.15486E+13,IF2209,669
2.15486E+13,IH2209,526
2.15486E+13,IC2212,1698
2.15486E+13,IF2212,1757
2.15486E+13,IH2212,1933
2.15486E+13,IC2207,4935
2.15486E+13,IF2207,3660
2.15486E+13,IF2208,711
2.15486E+13,IH2207,1730
2.15486E+13,IH2208,1903
2.15491E+13,IC2209,4676
2.15491E+13,IF2209,435
2.15491E+13,IH2209,685
2.15491E+13,IF2212,2508
2.15491E+13,IH2212,3245
2.15491E+13,IC2207,1096
2.15491E+13,IF2207,1872
2.15491E+13,IF2208,2081
2.15491E+13,IH2207,1434
2.15491E+13,IH2208,1579
2.15496E+13,IC2209,2086
2.15496E+13,IF2209,1767
2.15496E+13,IH2209,1321
2.15496E+13,IC2212,1758
2.15496E+13,IF2212,664
2.15496E+13,IH2212,1844
2.15496E+13,IC2207,8200
2.15496E+13,IC2208,5349
2.15496E+13,IF2207,3656
2.15496E+13,IH2207,2229
2.15496E+13,IF2208,4236
2.15496E+13,IH2208,2494
2.15501E+13,IC2209,5205
2.15501E+13,IF2209,6614
2.15501E+13,IH2209,4374
2.15501E+13,IC2212,1332
2.15501E+13,IF2212,721
2.15501E+13,IH2212,4878
2.15501E+13,IC2207,1748
2.15501E+13,IF2207,1399
2.15501E+13,IH2207,1537
2.15506E+13,IF2209,4952
2.15506E+13,IH2209,987
2.15506E+13,IF2212,2483
2.15506E+13,IH2212,737
2.15506E+13,IC2207,2136
2.15506E+13,IC2208,1235
2.15506E+13,IF2207,1563
2.15506E+13,IH2207,1138
2.15511E+13,IC2209,12317
2.15511E+13,IH2209,7027
2.15511E+13,IC2212,2172
2.15511E+13,IF2212,4382
2.15511E+13,IH2212,1010
2.15511E+13,IC2207,1873
2.15511E+13,IF2207,1797
2.15511E+13,IF2208,1717
2.15511E+13,IH2207,3930
2.15511E+13,IH2208,1762
2.15516E+13,IC2209,3152
2.15516E+13,IF2209,555
2.15516E+13,IH2209,580
2.15516E+13,IF2212,1329
2.15516E+13,IH2212,1602
2.15516E+13,IC2207,5905
2.15516E+13,IC2208,2690
2.15516E+13,IF2207,4021
2.15516E+13,IF2208,2174
2.15516E+13,IH2207,1726
2.15516E+13,IH2208,458
2.15522E+13,IF2209,5957
2.15522E+13,IH2209,2130
2.15522E+13,IC2212,6219
2.15522E+13,IF2212,2701
2.15522E+13,IC2207,396
2.15522E+13,IF2207,1471
2.15522E+13,IF2208,1353
2.15522E+13,IH2207,4073
2.15526E+13,IC2209,2565
2.15526E+13,IF2209,1445
2.15526E+13,IC2212,1364
2.15526E+13,IF2212,1179
2.15526E+13,IC2207,1078
2.15526E+13,IF2207,937
2.15526E+13,IH2207,1085
2.15526E+13,IF2208,2393
2.15526E+13,IH2208,5414
2.15531E+13,IC2209,5096
2.15531E+13,IF2209,1494
2.15531E+13,IC2212,1857
2.15531E+13,IF2212,1830
2.15531E+13,IC2207,2340
2.15531E+13,IF2207,889
2.15531E+13,IH2207,1786
2.15531E+13,IF2208,1639
2.15531E+13,IH2208,1888
2.15536E+13,IC2209,5429
2.15536E+13,IF2209,6981
2.15536E+13,IC2212,1607
2.15536E+13,IF2212,2375
2.15536E+13,IH2212,2070
2.15536E+13,IC2207,1212
2.15536E+13,IF2207,2055
2.15536E+13,IF2208,4824
2.15536E+13,IH2207,1647
2.15536E+13,IH2208,5077
2.15541E+13,IC2209,5438
2.15541E+13,IF2212,6526
2.15541E+13,IC2207,1871
2.15541E+13,IF2207,442
2.15541E+13,IH2207,4449
2.15546E+13,IC2209,8371
2.15546E+13,IF2209,2492
2.15546E+13,IF2212,1948
2.15546E+13,IH2212,1383
2.15546E+13,IC2207,5318
2.15546E+13,IF2207,4021
2.15546E+13,IH2207,1538
2.15546E+13,IH2208,1227
2.15551E+13,IH2209,5508
2.15551E+13,IF2212,1243
2.15551E+13,IH2212,9370
2.15551E+13,IC2207,5361
2.15551E+13,IF2207,2730
2.15551E+13,IH2207,2833
2.15551E+13,IH2208,732
2.15557E+13,IC2209,3066
2.15557E+13,IF2209,6162
2.15557E+13,IF2212,1961
2.15557E+13,IH2209,6846
2.15557E+13,IH2212,2711
2.15557E+13,IC2207,1772
2.15557E+13,IF2207,2564
2.15557E+13,IF2208,2046
2.15557E+13,IH2207,2008
2.15557E+13,IH2208,1476
2.15561E+13,IC2209,4982
2.15561E+13,IF2209,1590
2.15561E+13,IF2212,2059
2.15561E+13,IH2212,2001
2.15561E+13,IC2208,1279
2.15561E+13,IF2207,1441
2.15561E+13,IH2207,1820
2.15561E+13,IH2208,7285
2.15566E+13,IF2209,4781
2.15566E+13,IH2209,1118
2.15566E+13,IF2212,1245
2.15566E+13,IH2212,1834
2.15566E+13,IC2207,1255
2.15566E+13,IF2207,2229
2.15566E+13,IF2208,695
2.15566E+13,IH2207,2185
2.15571E+13,IF2209,5258
2.15571E+13,IC2212,3011
2.15571E+13,IF2212,7365
2.15571E+13,IC2207,3636
2.15571E+13,IF2207,1120
2.15571E+13,IC2208,1450
2.15571E+13,IH2207,8875
2.15576E+13,IF2209,8590
2.15576E+13,IC2212,3767
2.15576E+13,IF2212,1146
2.15576E+13,IC2207,1251
2.15576E+13,IC2208,594
2.15576E+13,IF2207,5822
2.15576E+13,IH2207,2592
2.15576E+13,IH2208,622
2.15581E+13,IC2209,6817
2.15581E+13,IF2209,2328
2.15581E+13,IH2209,1862
2.15581E+13,IC2212,5736
2.15581E+13,IF2212,1554
2.15581E+13,IH2212,1103
2.15581E+13,IC2207,7699
2.15581E+13,IC2208,6106
2.15581E+13,IF2207,4557
2.15581E+13,IF2208,2746
2.15581E+13,IH2207,2486
2.15581E+13,IH2208,2977
2.15586E+13,IC2209,3316
2.15586E+13,IF2209,1944
2.15586E+13,IH2209,2050
2.15586E+13,IC2212,1561
2.15586E+13,IF2212,1131
2.15586E+13,IH2212,721
2.15586E+13,IC2207,690
2.15586E+13,IF2207,2284
2.15586E+13,IH2207,626
2.15586E+13,IC2208,522
2.15586E+13,IF2208,1966
2.15591E+13,IC2209,4766
2.15591E+13,IF2209,2267
2.15591E+13,IH2209,1554
2.15591E+13,IC2212,1226
2.15591E+13,IF2212,817
2.15591E+13,IH2212,7285
2.15591E+13,IC2207,1896
2.15591E+13,IC2208,945
2.15591E+13,IF2207,1728
2.15591E+13,IF2208,1791
2.15591E+13,IH2207,1354
2.15591E+13,IH2208,1553
2.15596E+13,IC2209,13009
2.15596E+13,IF2209,4265
2.15596E+13,IH2209,1682
2.15596E+13,IC2212,2424
2.15596E+13,IF2212,465
2.15596E+13,IH2212,2061
2.15596E+13,IC2207,1884
2.15596E+13,IC2208,1237
2.15596E+13,IF2207,1915
2.15596E+13,IF2208,6037
2.15596E+13,IH2208,556
2.15596E+13,IH2207,4906
2.15601E+13,IC2209,4546
2.15601E+13,IF2209,2051
2.15601E+13,IH2209,7320
2.15601E+13,IC2212,2148
2.15601E+13,IF2212,4252
2.15601E+13,IH2212,1015
2.15601E+13,IC2207,1510
2.15601E+13,IF2207,1494
2.15601E+13,IH2207,4223
2.15601E+13,IC2208,2235
2.15601E+13,IF2208,2300
2.15601E+13,IH2208,2055
2.15606E+13,IC2209,2035
2.15606E+13,IF2209,6015
2.15606E+13,IH2209,6905
2.15606E+13,IC2212,1606
2.15606E+13,IF2212,1047
2.15606E+13,IH2212,1695
2.15606E+13,IC2207,1642
2.15606E+13,IF2207,4502
2.15606E+13,IC2208,2444
2.15606E+13,IF2208,805
2.15606E+13,IH2208,5795
2.15611E+13,IC2209,5397
2.15611E+13,IF2209,2259
2.15611E+13,IH2209,1319
2.15611E+13,IC2212,8460
2.15611E+13,IF2212,4731
2.15611E+13,IH2212,2424
2.15611E+13,IC2207,7179
2.15611E+13,IC2208,5747
2.15611E+13,IF2208,1566
2.15616E+13,IC2209,2543
2.15616E+13,IF2209,762
2.15616E+13,IH2209,2347
2.15616E+13,IC2212,1546
2.15616E+13,IC2207,1596
2.15616E+13,IF2207,1578
2.15616E+13,IF2208,2134
2.15616E+13,IH2207,1441
2.15621E+13,IC2209,4284
2.15621E+13,IF2209,2389
2.15621E+13,IH2209,1741
2.15621E+13,IH2212,1896
2.15621E+13,IC2207,1872
2.15621E+13,IF2207,1323
2.15621E+13,IH2207,886
2.15621E+13,IC2208,2057
2.15621E+13,IH2208,782
2.15626E+13,IC2209,10878
2.15626E+13,IF2209,5921
2.15626E+13,IH2209,3649
2.15626E+13,IC2212,2363
2.15626E+13,IH2212,3760
2.15626E+13,IC2207,1079
2.15626E+13,IF2207,764
2.15626E+13,IF2208,891
2.15626E+13,IH2207,427
2.15626E+13,IH2208,1240
2.15631E+13,IC2209,5267
2.15631E+13,IF2209,2010
2.15631E+13,IC2212,1962
2.15631E+13,IH2212,1145
2.15631E+13,IC2207,1673
2.15631E+13,IF2207,1445
2.15631E+13,IF2208,14631
2.15631E+13,IH2208,9207
2.15631E+13,IH2207,13708
2.15636E+13,IC2209,2704
2.15636E+13,IF2209,5608
2.15636E+13,IH2209,3719
2.15636E+13,IC2212,867
2.15636E+13,IF2212,841
2.15636E+13,IH2212,611
2.15636E+13,IC2207,2322
2.15636E+13,IF2207,961
2.15636E+13,IF2208,974
2.15636E+13,IH2207,496
2.15636E+13,IH2208,1054
2.15642E+13,IC2209,5173
2.15642E+13,IF2209,2146
2.15642E+13,IH2209,1075
2.15642E+13,IC2212,2154
2.15642E+13,IF2212,1786
2.15642E+13,IH2212,883
2.15642E+13,IC2207,7947
2.15642E+13,IF2207,5759
2.15642E+13,IH2207,5068
2.15642E+13,IC2208,2308
2.15642E+13,IF2208,1576
2.15647E+13,IC2209,2291
2.15647E+13,IF2209,509
2.15647E+13,IH2209,2051
2.15647E+13,IC2212,5567
2.15647E+13,IF2212,3099
2.15647E+13,IH2212,1193
2.15647E+13,IC2207,875
2.15647E+13,IF2207,870
2.15647E+13,IF2208,826
2.15647E+13,IH2207,650
2.15647E+13,IH2208,826
2.15651E+13,IC2209,2839
2.15651E+13,IF2209,489
2.15651E+13,IH2209,1829
2.15651E+13,IC2212,1831
2.15651E+13,IF2212,5132
2.15651E+13,IH2212,2369
2.15651E+13,IC2207,1082
2.15651E+13,IF2207,798
2.15651E+13,IH2207,717
2.15651E+13,IC2208,598
2.15651E+13,IF2208,1561
2.15651E+13,IH2208,5281
2.15656E+13,IC2209,13129
2.15656E+13,IF2209,8334
2.15656E+13,IH2209,5442
2.15656E+13,IF2212,6543
2.15656E+13,IH2212,4392
2.15656E+13,IC2207,530
2.15656E+13,IC2208,1826
2.15656E+13,IF2207,1011
2.15656E+13,IF2208,991
2.15656E+13,IH2207,1927
2.15656E+13,IH2208,2090
2.15661E+13,IC2209,4940
2.15661E+13,IF2209,1645
2.15661E+13,IH2209,1227
2.15661E+13,IF2212,2164
2.15661E+13,IH2212,1806
2.15661E+13,IC2207,1574
2.15661E+13,IF2207,1517
2.15661E+13,IH2207,964
2.15666E+13,IC2209,1966
2.15666E+13,IF2209,7497
2.15666E+13,IH2209,4254
2.15666E+13,IF2212,1273
2.15666E+13,IC2207,2316
2.15666E+13,IF2207,1948
2.15672E+13,IC2209,5509
2.15672E+13,IF2209,1762
2.15672E+13,IC2212,1176
2.15672E+13,IF2212,542
2.15672E+13,IC2207,6705
2.15672E+13,IF2207,5096
2.15672E+13,IH2207,1917
2.15677E+13,IC2209,1748
2.15677E+13,IF2209,530
2.15677E+13,IF2212,606
2.15677E+13,IH2212,1577
2.15677E+13,IC2207,1860
2.15677E+13,IF2207,1358
2.15677E+13,IH2207,4493
2.15682E+13,IF2209,5114
2.15682E+13,IH2209,1970
2.15682E+13,IF2212,7008
2.15682E+13,IH2212,3554
2.15682E+13,IC2207,490
2.15682E+13,IF2207,2012
2.15682E+13,IH2207,1521
2.15686E+13,IC2209,1271
2.15686E+13,IF2209,1511
2.15686E+13,IH2209,1335
2.15686E+13,IF2212,1144
2.15686E+13,IH2212,1671
2.15686E+13,IC2207,2305
2.15686E+13,IC2208,1220
2.15686E+13,IF2207,3856
2.15686E+13,IH2207,2615
2.15686E+13,IH2208,1316
2.15692E+13,IC2209,9946
2.15692E+13,IC2207,1000
2.15692E+13,IC2208,5606
2.15692E+13,IF2207,365
2.15692E+13,IF2208,4085
2.15696E+13,IC2209,1722
2.15696E+13,IF2212,1563
2.15696E+13,IC2207,902
2.15696E+13,IF2207,547
2.15696E+13,IC2208,1666
2.15701E+13,IC2209,4191
2.15701E+13,IF2212,869
2.15701E+13,IC2207,6821
2.15701E+13,IF2207,4080
2.15701E+13,IH2207,734
2.15706E+13,IC2209,3542
2.15706E+13,IF2209,1105
2.15706E+13,IF2212,786
2.15706E+13,IH2212,1736
2.15706E+13,IC2207,2341
2.15706E+13,IF2207,1883
2.15706E+13,IH2207,472
2.15711E+13,IC2209,5490
2.15711E+13,IF2209,7353
2.15711E+13,IF2212,2110
2.15711E+13,IC2207,2025
2.15711E+13,IC2208,1067
2.15711E+13,IF2207,1229
2.15711E+13,IF2208,1347
2.15711E+13,IH2207,727
2.15716E+13,IC2209,1835
2.15716E+13,IF2209,919
2.15716E+13,IF2212,5937
2.15716E+13,IC2207,1314
2.15716E+13,IF2207,1946
2.15716E+13,IF2208,1933
2.15716E+13,IH2207,4166
2.15722E+13,IC2209,4667
2.15722E+13,IF2209,5458
2.15722E+13,IC2207,3804
2.15722E+13,IC2208,1982
2.15722E+13,IH2207,661
2.15727E+13,IC2209,2511
2.15727E+13,IF2209,1211
2.15727E+13,IH2209,1082
2.15727E+13,IF2212,566
2.15727E+13,IC2207,1518
2.15727E+13,IF2207,1845
2.15727E+13,IH2207,4699
2.15731E+13,IC2209,5161
2.15731E+13,IC2207,8158
2.15731E+13,IF2207,3766
2.15731E+13,IH2207,1181
2.15731E+13,IC2208,1333
2.15731E+13,IF2208,1019
2.15736E+13,IC2209,4237
2.15736E+13,IF2209,934
2.15736E+13,IC2207,848
2.15736E+13,IC2208,1146
2.15736E+13,IH2207,628
2.15741E+13,IC2209,6074
2.15741E+13,IF2209,1779
2.15741E+13,IF2212,1506
2.15741E+13,IC2207,1564
2.15741E+13,IC2208,7216
2.15741E+13,IF2207,4333
2.15741E+13,IH2207,1604
2.15746E+13,IC2209,3260
2.15746E+13,IF2209,6993
2.15746E+13,IF2212,3256
2.15746E+13,IC2207,2941
2.15746E+13,IF2207,1269
2.15746E+13,IH2207,7229
2.15754E+13,IC2209,5493
2.15754E+13,IF2209,1718
2.15754E+13,IH2209,752
2.15754E+13,IC2212,1530
2.15754E+13,IF2212,748
2.15754E+13,IF2207,1997
2.15754E+13,IF2208,2991
2.15754E+13,IH2208,1139
2.15756E+13,IC2209,3224
2.15756E+13,IF2209,1634
2.15756E+13,IH2209,1495
2.15756E+13,IC2212,633
2.15756E+13,IF2212,1932
2.15756E+13,IC2207,2454
2.15756E+13,IF2207,1949
2.15766E+13,IC2209,4797
2.15766E+13,IF2209,850
2.15766E+13,IC2212,2456
2.15766E+13,IF2212,8588
2.15766E+13,IC2207,5361
2.15766E+13,IF2207,2588
2.15766E+13,IF2208,2598
2.15767E+13,IC2209,3109
2.15767E+13,IH2209,6724
2.15767E+13,IC2212,4964
2.15767E+13,IF2212,6178
2.15767E+13,IF2207,4564
